query_name,table_name,low,high,method,run_id,time_sec,result
block_sorted_5_pct,t_layout_block_sorted,100000,149999,bitmap,1,0.012340784072875977,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,rabit_like,1,0.007036924362182617,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,scan,2,0.0017380714416503906,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,bitmap,2,0.012324094772338867,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,rabit_like,2,0.0069599151611328125,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,scan,3,0.0016782283782958984,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,bitmap,3,0.012318611145019531,500000
block_sorted_5_pct,t_layout_block_sorted,100000,149999,rabit_like,3,0.006898164749145508,500000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,scan,1,0.0019309520721435547,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,bitmap,1,0.013230085372924805,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,rabit_like,1,0.007031679153442383,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,scan,2,0.001748800277709961,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,bitmap,2,0.012296438217163086,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,rabit_like,2,0.006957530975341797,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,scan,3,0.0017242431640625,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,bitmap,3,0.012279033660888672,1000000
block_sorted_10_pct,t_layout_block_sorted,100000,199999,rabit_like,3,0.006856679916381836,1000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,scan,1,0.002521514892578125,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,bitmap,1,0.012212276458740234,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,rabit_like,1,0.007050514221191406,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,scan,2,0.0018057823181152344,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,bitmap,2,0.01232004165649414,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,rabit_like,2,0.006927967071533203,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,scan,3,0.0017757415771484375,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,bitmap,3,0.012275457382202148,2000000
block_sorted_20_pct,t_layout_block_sorted,100000,299999,rabit_like,3,0.006893157958984375,2000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,scan,1,0.002240896224975586,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,bitmap,1,0.012283563613891602,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,rabit_like,1,0.007075309753417969,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,scan,2,0.0019016265869140625,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,bitmap,2,0.012285232543945312,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,rabit_like,2,0.006946086883544922,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,scan,3,0.0018634796142578125,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,bitmap,3,0.012489795684814453,3000000
block_sorted_30_pct,t_layout_block_sorted,100000,399999,rabit_like,3,0.0069348812103271484,3000000
